Comfort,Control,Durability,Feel,Overall,PPR,Power,Spin,Tension_Stability,name,rts
0.19047619047619047,0.7619047619047619,0.3333333333333333,0.40476190476190477,0.40476190476190477,nan,0.023809523809523808,0.23809523809523808,0.8095238095238095,Big Star Alu 1.25,10
0.35714285714285715,0.5714285714285714,0.11904761904761904,0.5714285714285714,0.35714285714285715,nan,0.19047619047619047,0.30952380952380953,0.40476190476190477,Kirschbaum Super Smash Orange 1.23,10
0.30952380952380953,0.47619047619047616,-0.07142857142857142,0.09523809523809523,0.30952380952380953,1.0,0.19047619047619047,0.7619047619047619,0.3333333333333333,Head Gravity 17/18,10
0.023809523809523808,0.40476190476190477,0.11904761904761904,0.35714285714285715,0.35714285714285715,nan,0.5238095238095238,0.6666666666666666,0.38095238095238093,Gamma Moto 1.14,10
0.35714285714285715,0.42857142857142855,0.3333333333333333,0.5,0.4523809523809524,nan,0.40476190476190477,0.5,0.5714285714285714,Kirschbaum Helix 1.20,10
0.40476190476190477,0.5952380952380952,0.6190476190476191,0.5238095238095238,0.5,4.35,0.23809523809523808,0.7380952380952381,0.4523809523809524,Genesis Hexonic 17L,10
0.6428571428571429,0.0,0.38095238095238093,0.35714285714285715,0.2857142857142857,nan,0.5,-0.3333333333333333,0.4523809523809524,Double AR Sylikon 1.25,10
0.19047619047619047,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.30952380952380953,nan,0.0,0.5238095238095238,0.5952380952380952,Gamma Ocho 1.25,10
-0.07142857142857142,0.5952380952380952,0.3333333333333333,0.23809523809523808,0.3333333333333333,2.11,0.3333333333333333,0.2619047619047619,0.5714285714285714,Signum Pro Poly Megaforce 1.19,10
0.16666666666666666,0.35714285714285715,0.16666666666666666,0.23809523809523808,0.23809523809523808,nan,0.23809523809523808,0.3333333333333333,0.19047619047619047,Polystar Profile 1.25,10
0.35714285714285715,0.5238095238095238,0.40476190476190477,0.30952380952380953,0.38095238095238093,2.0,-0.09523809523809523,0.6904761904761905,0.4523809523809524,Dyreex Starblast X 1.25,10
0.6666666666666666,0.6904761904761905,-0.2619047619047619,0.5714285714285714,0.35714285714285715,1.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,Gamma Live Wire XP 17,10
0.6666666666666666,0.09523809523809523,0.2857142857142857,0.42857142857142855,0.21428571428571427,nan,-0.023809523809523808,-0.11904761904761904,0.21428571428571427,Pro's Pro Gutex Ultra 1.35,10
0.5238095238095238,0.6428571428571429,0.21428571428571427,0.47619047619047616,0.47619047619047616,nan,0.42857142857142855,0.5952380952380952,0.42857142857142855,Kirschbaum Hybrix Spin 1.25/1.25,10
0.07142857142857142,0.5238095238095238,0.2857142857142857,0.0,0.2619047619047619,1.68,0.0,0.6904761904761905,0.2857142857142857,Pro Supex Blue Gear 1.23,10
0.47619047619047616,0.3333333333333333,-0.38095238095238093,0.3333333333333333,0.16666666666666666,nan,0.07142857142857142,0.16666666666666666,0.14285714285714285,Pro's Pro Tristar 1.30,10
0.23809523809523808,0.47619047619047616,0.42857142857142855,0.14285714285714285,0.30952380952380953,2.57,0.19047619047619047,0.30952380952380953,0.35714285714285715,Unique Tourna Poly Big Hitter Blue 1.25,10
0.47619047619047616,0.5238095238095238,0.14285714285714285,0.47619047619047616,0.38095238095238093,1.07,0.35714285714285715,0.2619047619047619,0.47619047619047616,Wilson [K] Gut 16,10
0.07142857142857142,0.35714285714285715,0.21428571428571427,0.2619047619047619,0.23809523809523808,nan,0.07142857142857142,0.30952380952380953,0.40476190476190477,SuperString Tour Professional 1.20,10
0.35714285714285715,-0.16666666666666666,0.19047619047619047,0.0,0.07142857142857142,1.33,0.2619047619047619,-0.023809523809523808,-0.16666666666666666,Head Master 1.28,10
0.47619047619047616,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.30952380952380953,2.24,0.30952380952380953,0.19047619047619047,0.11904761904761904,Polystar Energy 16,10
0.30952380952380953,0.42857142857142855,-0.16666666666666666,0.16666666666666666,0.2619047619047619,nan,0.2619047619047619,0.6904761904761905,0.14285714285714285,Topspin Cyber MAX ROTation 1.31,10
0.6190476190476191,0.5952380952380952,0.14285714285714285,0.5952380952380952,0.35714285714285715,nan,0.5714285714285714,0.09523809523809523,-0.09523809523809523,Tecnifibre X-Tra Dynamic 1.28,10
0.8333333333333334,0.6428571428571429,0.07142857142857142,0.6904761904761905,0.5238095238095238,1.33,0.5952380952380952,0.2619047619047619,0.6428571428571429,Pacific Classic Gut 16,10
0.40476190476190477,0.47619047619047616,0.47619047619047616,0.40476190476190477,0.35714285714285715,1.69,0.30952380952380953,0.16666666666666666,0.30952380952380953,Still in Black Select 16,10
0.4523809523809524,0.47619047619047616,0.4523809523809524,0.35714285714285715,0.35714285714285715,2.0,0.19047619047619047,0.3333333333333333,0.2857142857142857,Luxilon Big Banger XP 16L,10
0.47619047619047616,0.40476190476190477,0.14285714285714285,0.14285714285714285,0.16666666666666666,nan,-0.023809523809523808,0.3333333333333333,-0.19047619047619047,Still in Black Protect 1.18,10
-0.19047619047619047,0.42857142857142855,0.5238095238095238,0.19047619047619047,0.23809523809523808,4.67,0.09523809523809523,0.30952380952380953,0.2619047619047619,Gosen Polylon 17,10
0.35714285714285715,0.42857142857142855,0.4523809523809524,0.40476190476190477,0.42857142857142855,nan,0.30952380952380953,0.6904761904761905,0.38095238095238093,Oehms White Pearl Rough 1.25,10
0.30952380952380953,0.40476190476190477,0.2857142857142857,0.3333333333333333,0.30952380952380953,nan,0.23809523809523808,0.42857142857142855,0.23809523809523808,Babolat Hybrid Pro Hurricane + XCel 1.25/1.30,10
-0.19047619047619047,0.09523809523809523,-0.07142857142857142,0.16666666666666666,0.09523809523809523,0.86,0.30952380952380953,0.5714285714285714,-0.21428571428571427,Kirschbaum Super Smash Spiky 1.225,10
0.5952380952380952,0.5952380952380952,0.047619047619047616,0.47619047619047616,0.38095238095238093,nan,0.35714285714285715,0.19047619047619047,0.42857142857142855,Pacific PMX Hybrid 16L,10
0.2619047619047619,0.5238095238095238,0.6666666666666666,0.30952380952380953,0.38095238095238093,2.93,-0.023809523809523808,0.5952380952380952,0.2857142857142857,Ashaway Crossfire II 16/16,10
0.2619047619047619,0.23809523809523808,0.23809523809523808,0.16666666666666666,0.2619047619047619,nan,0.30952380952380953,0.7380952380952381,-0.07142857142857142,SuperString Extreme Turbo Soft V6 1.25,10
0.23809523809523808,0.14285714285714285,-0.11904761904761904,0.30952380952380953,0.23809523809523808,nan,0.5,0.42857142857142855,0.14285714285714285,RAJ Poly-Twist 1.18,10
0.047619047619047616,0.35714285714285715,0.38095238095238093,0.40476190476190477,0.2857142857142857,2.57,0.30952380952380953,0.23809523809523808,0.3333333333333333,Kirschbaum Super Smash 1.275,10
-0.40476190476190477,0.0,0.21428571428571427,-0.14285714285714285,0.023809523809523808,nan,-0.14285714285714285,0.3333333333333333,0.23809523809523808,Pro's Pro Poly Nova Titanium 1.25,10
0.6666666666666666,0.6904761904761905,0.2619047619047619,0.6666666666666666,0.5,nan,0.2857142857142857,0.4523809523809524,0.4523809523809524,Tecnifibre Competition 1.28,10
0.2619047619047619,0.5,-0.023809523809523808,0.42857142857142855,0.2857142857142857,nan,0.47619047619047616,0.2857142857142857,0.14285714285714285,Target Concept 3 Competition 1.22,10
0.5714285714285714,0.2619047619047619,0.2619047619047619,0.30952380952380953,0.2857142857142857,nan,0.19047619047619047,0.23809523809523808,0.23809523809523808,WaveTennis Gold 1.30/1.30,10
0.6666666666666666,0.5238095238095238,0.14285714285714285,0.5952380952380952,0.38095238095238093,2.09,0.3333333333333333,0.3333333333333333,0.047619047619047616,Yonex Tour Super 850 Soft 16,10
0.47619047619047616,0.5,-0.047619047619047616,0.40476190476190477,0.40476190476190477,nan,0.47619047619047616,0.5714285714285714,0.38095238095238093,Target Topspin Twinflex 1.35,10
0.5238095238095238,0.47619047619047616,0.7619047619047619,0.40476190476190477,0.5476190476190477,nan,0.40476190476190477,0.7380952380952381,0.5476190476190477,Grapplesnake Hybrid Cube Extra Sharp / Liquid 1.23/1.25,9
0.6190476190476191,0.6190476190476191,0.16666666666666666,0.7857142857142857,0.42857142857142855,nan,-0.07142857142857142,0.40476190476190477,0.47619047619047616,RS Lyon 1.20,9
0.5952380952380952,0.2857142857142857,-0.4523809523809524,0.4523809523809524,0.16666666666666666,nan,0.21428571428571427,0.14285714285714285,-0.09523809523809523,Pro's Pro Kingut 1.25,9
-0.07142857142857142,0.3333333333333333,0.21428571428571427,0.07142857142857142,0.21428571428571427,nan,0.0,0.7142857142857143,0.2857142857142857,Big Star Styx Rough 1.27,9
0.5476190476190477,0.11904761904761904,0.047619047619047616,0.21428571428571427,0.14285714285714285,nan,0.047619047619047616,0.07142857142857142,-0.09523809523809523,Head T20+ Synthetic Gut 16,9
0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.25,0.38095238095238093,0.2619047619047619,0.23809523809523808,Isospeed Pulse 1.20,9
0.07142857142857142,0.38095238095238093,0.5952380952380952,0.47619047619047616,0.35714285714285715,nan,0.21428571428571427,0.2619047619047619,0.5,Pro's Pro Intense Heat 1.30,9
0.4523809523809524,0.5476190476190477,0.5476190476190477,0.2857142857142857,0.47619047619047616,1.87,0.14285714285714285,0.7380952380952381,0.5952380952380952,Yonex Poly Tour Spin G 16L,9
0.5952380952380952,0.47619047619047616,0.047619047619047616,0.4523809523809524,0.35714285714285715,1.68,0.21428571428571427,0.3333333333333333,0.38095238095238093,Tecnifibre X-R3 16,9
0.4523809523809524,0.2857142857142857,0.5476190476190477,0.21428571428571427,0.2857142857142857,2.12,-0.21428571428571427,0.14285714285714285,0.6190476190476191,Solinco Outlast 16L,9
0.2619047619047619,0.38095238095238093,0.38095238095238093,0.14285714285714285,0.35714285714285715,1.91,0.3333333333333333,0.6190476190476191,0.40476190476190477,Solinco Tour Bite Diamond Rough 1.25,9
0.4523809523809524,0.4523809523809524,0.2619047619047619,0.40476190476190477,0.35714285714285715,nan,0.3333333333333333,0.4523809523809524,0.19047619047619047,Discho Black Mamba Penta 1.25,9
0.21428571428571427,0.6190476190476191,0.38095238095238093,0.2619047619047619,0.38095238095238093,2.3,0.047619047619047616,0.5952380952380952,0.5476190476190477,Solinco Revolution 17,9
0.3333333333333333,0.5476190476190477,0.23809523809523808,0.2857142857142857,0.3333333333333333,2.35,-0.047619047619047616,0.5238095238095238,0.4523809523809524,WeissCANNON MatchPower 1.25,9
0.5476190476190477,0.2619047619047619,-0.2857142857142857,0.3333333333333333,0.16666666666666666,nan,-0.07142857142857142,0.40476190476190477,-0.09523809523809523,Pro's Pro Torpedo 1.10~1.45,9
0.4523809523809524,0.38095238095238093,0.5714285714285714,0.38095238095238093,0.4523809523809524,5.6,0.3333333333333333,0.38095238095238093,0.7619047619047619,Signum Pro Poly Deluxe 1.25,9
0.5238095238095238,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40476190476190477,1.85,0.2619047619047619,0.6190476190476191,0.42857142857142855,Polyfibre Black Venom Rough 1.25,9
0.9047619047619048,0.7857142857142857,0.0,0.8809523809523809,0.6428571428571429,1.65,0.5952380952380952,0.47619047619047616,0.8095238095238095,Bow Brand Championship Natural Gut 16,9
0.5476190476190477,0.5476190476190477,0.38095238095238093,0.5476190476190477,0.47619047619047616,nan,0.47619047619047616,0.40476190476190477,0.4523809523809524,Discho Iontec 1.20,9
0.6190476190476191,0.5476190476190477,0.23809523809523808,0.6666666666666666,0.5238095238095238,1.14,0.5952380952380952,0.5238095238095238,0.5,Wilson Champion's Choice 16/16L,9
0.38095238095238093,0.5238095238095238,0.3333333333333333,0.5476190476190477,0.40476190476190477,1.25,0.3333333333333333,0.4523809523809524,0.3333333333333333,Luxilon M2 Plus 16,9
0.07142857142857142,0.40476190476190477,0.5,0.21428571428571427,0.23809523809523808,nan,0.21428571428571427,0.2619047619047619,-0.047619047619047616,Kirschbaum Pro Line No. I 1.20,9
0.19047619047619047,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.19047619047619047,nan,0.2857142857142857,0.0,0.0,Sportastic Mighty Blue 1.23,9
0.047619047619047616,0.21428571428571427,-0.3333333333333333,0.21428571428571427,0.14285714285714285,1.0,0.40476190476190477,0.5476190476190477,-0.11904761904761904,Polyfibre Poly-Hightec 1.15,9
0.4523809523809524,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.35714285714285715,nan,0.2857142857142857,0.47619047619047616,0.2857142857142857,Still in Black Protect 1.30,9
-0.07142857142857142,0.11904761904761904,0.21428571428571427,-0.11904761904761904,0.023809523809523808,nan,-0.11904761904761904,0.0,0.11904761904761904,361nation 361 17,9
0.19047619047619047,0.2857142857142857,0.19047619047619047,0.11904761904761904,0.21428571428571427,nan,0.2857142857142857,0.3333333333333333,0.11904761904761904,Pro's Pro Blast 1.25,9
0.2619047619047619,0.38095238095238093,0.6666666666666666,0.0,0.2619047619047619,nan,0.0,0.3333333333333333,0.16666666666666666,Match Pro Pure-Orange Pentagon 1.25,9
0.19047619047619047,0.6666666666666666,0.2857142857142857,0.21428571428571427,0.2857142857142857,nan,0.19047619047619047,0.21428571428571427,0.19047619047619047,SuperString Pure Control Stiff V8 1.20,9
0.5952380952380952,0.3333333333333333,0.047619047619047616,0.2619047619047619,0.19047619047619047,1.5,-0.047619047619047616,0.16666666666666666,0.0,Pacific Futura TXT 16L,9
0.2619047619047619,0.2857142857142857,-0.3333333333333333,0.2857142857142857,0.23809523809523808,1.75,0.2619047619047619,0.2857142857142857,0.6190476190476191,Ashaway Dynamite 17,9
0.2857142857142857,0.2857142857142857,0.4523809523809524,0.14285714285714285,0.23809523809523808,nan,0.4523809523809524,0.23809523809523808,-0.19047619047619047,Polystar Classic 16,9
0.2857142857142857,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.2619047619047619,nan,0.14285714285714285,0.40476190476190477,0.2857142857142857,SuperString VooDoo Tour V9 1.20,9
0.5476190476190477,0.38095238095238093,0.14285714285714285,0.21428571428571427,0.23809523809523808,nan,0.11904761904761904,0.2857142857142857,0.0,SuperString VooDoo Energy V9 1.20,9
0.0,0.21428571428571427,0.42857142857142855,0.047619047619047616,0.19047619047619047,nan,0.07142857142857142,0.14285714285714285,0.4523809523809524,SuperString Pure Touch 1.25,9
-0.11904761904761904,0.2619047619047619,-0.6190476190476191,0.2857142857142857,0.023809523809523808,nan,0.4523809523809524,0.21428571428571427,-0.3333333333333333,Dunlop Plus 200G 1.10,9
0.21428571428571427,0.047619047619047616,0.2857142857142857,-0.047619047619047616,0.16666666666666666,nan,0.21428571428571427,-0.07142857142857142,0.4523809523809524,Babolat Magicforce 15,9
0.5952380952380952,0.4523809523809524,-0.21428571428571427,0.7142857142857143,0.35714285714285715,1.62,0.47619047619047616,0.5,0.0,Wilson Sensation NXT 17,9
0.7142857142857143,0.42857142857142855,-0.3333333333333333,0.7142857142857143,0.30952380952380953,1.58,0.4523809523809524,0.16666666666666666,0.09523809523809523,Gamma Live Wire 17,8
0.6666666666666666,0.5,-0.09523809523809523,0.6666666666666666,0.42857142857142855,1.86,0.3333333333333333,0.5952380952380952,0.38095238095238093,Prince Tour XT 18,8
0.0,0.42857142857142855,0.6666666666666666,-0.047619047619047616,0.3333333333333333,1.67,0.11904761904761904,0.6666666666666666,0.47619047619047616,Solinco Tour Bite 16,8
0.5,0.6666666666666666,0.3333333333333333,0.5952380952380952,0.5476190476190477,nan,0.4523809523809524,0.6666666666666666,0.5952380952380952,MSV Focus - HEX® Ultra 1.10,8
0.5,0.6666666666666666,0.47619047619047616,0.6190476190476191,0.5,nan,0.21428571428571427,0.5476190476190477,0.5476190476190477,Gamma iO 18,8
0.2619047619047619,0.3333333333333333,0.2619047619047619,0.11904761904761904,0.2857142857142857,nan,0.2857142857142857,0.5,0.16666666666666666,Oehms Black Pearl Rough 1.25,8
0.11904761904761904,0.7857142857142857,0.42857142857142855,0.4523809523809524,0.35714285714285715,nan,0.0,0.16666666666666666,0.5952380952380952,Polyfibre Tour Player 1.25,8
0.14285714285714285,0.38095238095238093,0.0,0.2857142857142857,0.23809523809523808,nan,0.2619047619047619,0.3333333333333333,0.3333333333333333,Big Star Potenza NPT 1.23,8
0.47619047619047616,0.047619047619047616,0.3333333333333333,0.21428571428571427,0.23809523809523808,nan,0.3333333333333333,0.11904761904761904,0.14285714285714285,Big Star Pandora 1.23,8
0.5952380952380952,0.38095238095238093,-0.047619047619047616,0.3333333333333333,0.2619047619047619,nan,0.09523809523809523,0.16666666666666666,0.3333333333333333,Babolat Addiction 17,8
0.42857142857142855,0.38095238095238093,0.42857142857142855,0.3333333333333333,0.40476190476190477,2.4,0.21428571428571427,0.7142857142857143,0.38095238095238093,Genesis Spin X 16,8
0.21428571428571427,0.21428571428571427,0.47619047619047616,0.3333333333333333,0.3333333333333333,nan,0.2619047619047619,0.5952380952380952,0.2619047619047619,Pro's Pro Hexaspin 1.30,8
0.5,0.5476190476190477,0.4523809523809524,0.5,0.40476190476190477,nan,-0.21428571428571427,0.42857142857142855,0.6190476190476191,Yonex Poly Tour HS 125 1.25,8
0.6666666666666666,0.5,0.4523809523809524,0.42857142857142855,0.4523809523809524,nan,0.3333333333333333,0.3333333333333333,0.42857142857142855,Pro Supex Synthetic Gut Spiral Flex 16,8
0.4523809523809524,0.16666666666666666,-0.3333333333333333,0.38095238095238093,0.14285714285714285,1.0,0.047619047619047616,0.09523809523809523,0.21428571428571427,Prince Synthetic Gut Multifilament 16,8
0.5952380952380952,0.5,0.6666666666666666,0.5952380952380952,0.5238095238095238,nan,0.42857142857142855,0.3333333333333333,0.5476190476190477,Tennisoutlet No. 1 1.20,8
0.42857142857142855,0.5,0.47619047619047616,0.3333333333333333,0.4523809523809524,nan,0.2857142857142857,0.6190476190476191,0.4523809523809524,Polystar Strike 1.25,8
0.3333333333333333,0.5,0.38095238095238093,0.2857142857142857,0.40476190476190477,nan,0.2857142857142857,0.42857142857142855,0.5476190476190477,Kirschbaum DTB Team #1 1.25,8
0.2619047619047619,0.2857142857142857,0.47619047619047616,0.16666666666666666,0.3333333333333333,1.74,0.21428571428571427,0.5,0.42857142857142855,Solinco Tour Bite Soft 1.30,8
0.3333333333333333,0.2619047619047619,0.38095238095238093,0.21428571428571427,0.23809523809523808,nan,0.09523809523809523,0.047619047619047616,0.42857142857142855,Pro's Pro Color Line 1.40,8
0.42857142857142855,0.3333333333333333,0.11904761904761904,0.2857142857142857,0.3333333333333333,nan,0.42857142857142855,0.5952380952380952,0.19047619047619047,Isospeed Baseline Spin 1.20,8
0.4523809523809524,0.7619047619047619,0.5952380952380952,0.7619047619047619,0.6190476190476191,nan,0.6666666666666666,0.5952380952380952,0.5952380952380952,Babolat Hybrid RPM Blast + VS Team 1.25/1.30,8
0.23809523809523808,0.42857142857142855,0.47619047619047616,0.2857142857142857,0.40476190476190477,3.62,0.11904761904761904,0.7142857142857143,0.6190476190476191,Genesis Hexonic 16,8
0.6190476190476191,0.2857142857142857,-0.5952380952380952,0.6190476190476191,0.23809523809523808,3.5,0.2619047619047619,0.2857142857142857,0.09523809523809523,Gosen OG-Sheep Micro 18,8
0.3333333333333333,0.38095238095238093,0.5,0.2857142857142857,0.3333333333333333,nan,0.21428571428571427,0.3333333333333333,0.3333333333333333,Pro's Pro Cyber Power 1.20,8
0.8095238095238095,0.6190476190476191,0.09523809523809523,0.7857142857142857,0.4523809523809524,1.35,0.3333333333333333,0.2857142857142857,0.21428571428571427,Gamma Live Wire Professional 16,8
0.8095238095238095,0.21428571428571427,-0.3333333333333333,0.42857142857142855,0.2619047619047619,1.67,0.3333333333333333,0.5238095238095238,-0.16666666666666666,Gamma TNT 17,8
0.8095238095238095,0.4523809523809524,0.21428571428571427,0.8333333333333334,0.47619047619047616,nan,0.3333333333333333,0.09523809523809523,0.5476190476190477,Pro Supex Maxim Touch 16L,8
0.2857142857142857,-0.16666666666666666,0.21428571428571427,-0.09523809523809523,0.047619047619047616,nan,-0.21428571428571427,-0.2619047619047619,-0.16666666666666666,Forten Competition Nylon 15L,8
0.16666666666666666,0.09523809523809523,0.047619047619047616,-0.09523809523809523,0.07142857142857142,nan,0.047619047619047616,0.21428571428571427,0.0,Pro's Pro Spinox 1.25,8
0.6190476190476191,0.5,0.11904761904761904,0.38095238095238093,0.35714285714285715,nan,0.38095238095238093,0.42857142857142855,0.11904761904761904,Tecnifibre Ruff Code 1.25,8
0.7857142857142857,0.5952380952380952,0.47619047619047616,0.5476190476190477,0.5238095238095238,4.57,0.42857142857142855,0.3333333333333333,0.5476190476190477,Dunlop Max Comfort 16,8
0.0,0.42857142857142855,0.09523809523809523,0.3333333333333333,0.2857142857142857,1.12,0.3333333333333333,0.7142857142857143,0.19047619047619047,Babolat Pro Hurricane Tour 18,8
0.5952380952380952,0.16666666666666666,0.14285714285714285,0.2619047619047619,0.21428571428571427,nan,0.2857142857142857,-0.047619047619047616,0.11904761904761904,Pro's Pro Bullet Power 1.33,8
0.09523809523809523,0.11904761904761904,-0.09523809523809523,0.2619047619047619,0.047619047619047616,0.53,-0.11904761904761904,0.047619047619047616,0.0,Gamma Synthetic Gut w/WG 16,8
-0.047619047619047616,0.2619047619047619,-0.07142857142857142,0.2857142857142857,0.14285714285714285,nan,0.16666666666666666,0.047619047619047616,0.4523809523809524,Sportastic Crazy Classic 1.23,8
0.3333333333333333,0.11904761904761904,0.047619047619047616,-0.09523809523809523,0.09523809523809523,nan,0.2857142857142857,-0.2619047619047619,0.2857142857142857,Sportastic Mighty Blue 1.28,8
0.11904761904761904,0.5476190476190477,0.2857142857142857,0.42857142857142855,0.4523809523809524,nan,0.38095238095238093,0.7619047619047619,0.6666666666666666,Signum Pro Tornado/Hyperion 1.23/1.18,8
0.3333333333333333,0.4523809523809524,0.6190476190476191,0.2619047619047619,0.5,nan,0.5,0.7142857142857143,0.7142857142857143,racketservice.de Speed 1.28,8
0.0,0.38095238095238093,0.0,-0.047619047619047616,0.16666666666666666,nan,0.2619047619047619,0.2857142857142857,0.3333333333333333,Match Pro Fluo-Yellow 1.25,8
0.7380952380952381,0.6190476190476191,0.11904761904761904,0.7619047619047619,0.5,1.5,0.4523809523809524,0.2619047619047619,0.5,Bow Brand Professional Natural Gut 16,8
0.21428571428571427,0.4523809523809524,0.09523809523809523,0.2857142857142857,0.38095238095238093,nan,0.5952380952380952,0.5238095238095238,0.5,Kirschbaum Pro Line No. I 1.15,8
0.11904761904761904,0.5,0.047619047619047616,0.21428571428571427,0.2857142857142857,nan,0.16666666666666666,0.8809523809523809,0.047619047619047616,Signum Pro Poly Speed Spin 1.28,8
0.38095238095238093,0.2857142857142857,0.14285714285714285,0.38095238095238093,0.2619047619047619,nan,0.4523809523809524,0.38095238095238093,-0.11904761904761904,SuperString Terminator V1 18,8
0.6190476190476191,0.42857142857142855,0.23809523809523808,-0.09523809523809523,0.23809523809523808,nan,0.2857142857142857,0.2857142857142857,-0.19047619047619047,SuperString SynGut V4 1.20,8
0.38095238095238093,0.21428571428571427,-0.40476190476190477,0.21428571428571427,0.09523809523809523,nan,0.4523809523809524,0.09523809523809523,-0.2619047619047619,Völkl Catapult F.I.R.E. 1.28/1.22,8
0.2619047619047619,0.16666666666666666,0.42857142857142855,0.11904761904761904,0.23809523809523808,1.25,0.42857142857142855,0.2857142857142857,0.047619047619047616,Wilson Enduro Tour 17,8
0.3333333333333333,0.5,0.6666666666666666,0.42857142857142855,0.47619047619047616,nan,0.5952380952380952,0.42857142857142855,0.5,Target Concept 3 Tournament 1.28,8
0.11904761904761904,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.2619047619047619,2.29,0.38095238095238093,0.21428571428571427,0.3333333333333333,Kirschbaum Super Smash 1.225,8
0.7619047619047619,0.7142857142857143,0.2619047619047619,0.5952380952380952,0.5238095238095238,2.21,0.42857142857142855,0.5,0.38095238095238093,Klip Venom 17,8
0.38095238095238093,0.38095238095238093,-0.11904761904761904,0.3333333333333333,0.38095238095238093,nan,0.7142857142857143,0.6190476190476191,0.2857142857142857,racketservice.de Speed 1.22,8
0.21428571428571427,0.5476190476190477,0.2857142857142857,0.38095238095238093,0.38095238095238093,8.46,0.2857142857142857,0.4523809523809524,0.4523809523809524,Toalson Leoina 66 15,8
-0.2619047619047619,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.21428571428571427,1.3,0.38095238095238093,0.21428571428571427,0.4523809523809524,Polyfibre Hightec Premium 1.25,8
0.8333333333333334,0.5,-0.047619047619047616,0.3333333333333333,0.30952380952380953,nan,0.3333333333333333,0.09523809523809523,0.21428571428571427,Babolat Attraction Power 17,8
0.047619047619047616,-0.16666666666666666,0.16666666666666666,-0.21428571428571427,0.023809523809523808,nan,0.2619047619047619,-0.21428571428571427,0.0,Toalson Cyber Nylon Tour 135 L.E.O. 1.35,8
0.09523809523809523,0.4523809523809524,0.8095238095238095,0.16666666666666666,0.4523809523809524,2.25,0.38095238095238093,0.5476190476190477,0.7619047619047619,Luxilon Big Banger Original 15L,8
0.2857142857142857,0.16666666666666666,-0.23809523809523808,0.2619047619047619,0.14285714285714285,nan,0.2857142857142857,-0.11904761904761904,0.2857142857142857,Toalson Cyber Nylon 15L,8
0.2857142857142857,0.2857142857142857,0.0,0.2619047619047619,0.2857142857142857,nan,0.5952380952380952,0.4523809523809524,0.09523809523809523,WaveTennis Pure Power 1.25/1.20,8
0.2857142857142857,0.23809523809523808,0.16666666666666666,0.14285714285714285,0.2857142857142857,1.7,0.38095238095238093,0.5714285714285714,0.21428571428571427,Gamma Zo Twist 16,7
0.047619047619047616,0.5238095238095238,0.6666666666666666,0.047619047619047616,0.3333333333333333,nan,0.14285714285714285,0.38095238095238093,0.5476190476190477,Big Star Alu Soft Spin 1.23,7
0.19047619047619047,0.38095238095238093,0.5,0.19047619047619047,0.2619047619047619,1.6,0.19047619047619047,0.14285714285714285,0.23809523809523808,WeissCANNON Scorpion 1.28,7
0.8095238095238095,0.47619047619047616,0.047619047619047616,0.6666666666666666,0.40476190476190477,nan,0.3333333333333333,0.14285714285714285,0.38095238095238093,Pro's Pro Gutex Ultra 1.30,7
0.23809523809523808,0.19047619047619047,0.16666666666666666,0.23809523809523808,0.3333333333333333,nan,0.2857142857142857,0.7619047619047619,0.47619047619047616,Dunlop Revolution NT Hybrid 1.31/1.25,7
0.42857142857142855,0.6190476190476191,0.2857142857142857,0.47619047619047616,0.47619047619047616,nan,0.47619047619047616,0.5714285714285714,0.5,Kirschbaum Max. Power Rough 1.25,7
0.23809523809523808,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.40476190476190477,2.4,-0.5238095238095238,0.9523809523809523,0.5714285714285714,Völkl V-Torque 17,7
0.14285714285714285,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.40476190476190477,nan,0.2857142857142857,0.7619047619047619,0.5,Head Sonic Pro Edge 16,7
0.38095238095238093,0.38095238095238093,0.4523809523809524,0.3333333333333333,0.40476190476190477,4.17,0.2857142857142857,0.8571428571428571,0.19047619047619047,Golden Set Snake-Bite 17,7
0.0,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.46,0.047619047619047616,0.09523809523809523,-0.047619047619047616,Pacific X Force 18,7
0.9047619047619048,0.6666666666666666,0.2619047619047619,0.9047619047619048,0.6428571428571429,1.15,0.5714285714285714,0.47619047619047616,0.6666666666666666,Klip Armour Pro 17,7
0.14285714285714285,0.38095238095238093,0.8571428571428571,0.047619047619047616,0.30952380952380953,1.38,-0.5714285714285714,0.7619047619047619,0.47619047619047616,Prince Tour XS 17,7
0.5238095238095238,0.38095238095238093,0.09523809523809523,0.3333333333333333,0.23809523809523808,1.17,0.047619047619047616,0.3333333333333333,-0.047619047619047616,Head IntelliTour 16,7
